TeamId,TeamName,SubmissionDate,Score
1305798,brain-to-go,"2018-02-06 23:22:32",0.215
1274990,NicolasSabatier,"2018-02-06 23:24:16",0.273
1321177,ZLlion,"2018-02-06 23:33:03",0.312
1266002,"Michał Pestka","2018-02-06 23:48:01",0.284
1309869,"Frank Ni","2018-02-07 00:07:11",0.237
1309869,"Frank Ni","2018-02-07 00:09:17",0.240
1287707,ShaziaAkbar,"2018-02-07 00:38:13",0.222
1266395,JuGL,"2018-02-07 00:52:49",0.406
1275670,bigxin,"2018-02-07 00:57:23",0.313
1288521,练质彬彬彬,"2018-02-07 00:59:16",0.312
1266395,JuGL,"2018-02-07 01:06:38",0.409
1268034,iFighting,"2018-02-07 01:38:15",0.385
1266395,JuGL,"2018-02-07 01:39:26",0.412
1274898,GabrielRybeck,"2018-02-07 01:44:33",0.251
1266395,JuGL,"2018-02-07 02:03:11",0.418
1296002,Comp540_Rice_wy13_xs6,"2018-02-07 02:09:47",0.307
1293218,东北兴亡，匹夫有责,"2018-02-07 02:36:19",0.292
1287064,"Cheng, Hua","2018-02-07 02:51:11",0.361
1333143,"Lewis G","2018-02-07 03:18:22",0.313
1264462,fangda,"2018-02-07 03:23:14",0.341
1267902,zhangxiaoya,"2018-02-07 03:23:56",0.290
1299224,xiapidan,"2018-02-07 03:24:34",0.398
1264462,fangda,"2018-02-07 03:27:55",0.348
1284753,fengdu78,"2018-02-07 03:38:03",0.339
1284753,fengdu78,"2018-02-07 03:40:21",0.348
1287064,"Cheng, Hua","2018-02-07 03:42:10",0.375
1267902,zhangxiaoya,"2018-02-07 03:55:39",0.294
1301655,munsky,"2018-02-07 04:02:08",0.269
1299224,xiapidan,"2018-02-07 04:03:06",0.404
1270262,jhKong,"2018-02-07 04:12:14",0.230
1292004,chelovek,"2018-02-07 04:18:55",0.376
1301655,munsky,"2018-02-07 04:24:09",0.282
1292004,chelovek,"2018-02-07 04:33:18",0.378
1265095,"Alex Cadrin / James Requa","2018-02-07 04:38:26",0.409
1330567,Caibimiao,"2018-02-07 05:20:34",0.348
1324829,大佬Qi真的吊,"2018-02-07 05:23:25",0.348
1266640,i.eng,"2018-02-07 05:25:12",0.358
1350783,Bkdsmh,"2018-02-07 05:31:38",0.127
1267729,RxRx,"2018-02-07 05:36:26",0.240
1299224,xiapidan,"2018-02-07 05:38:32",0.404
1326716,"Wanyu Du","2018-02-07 05:40:54",0.000
1291240,"Jaron Thompson","2018-02-07 06:03:38",0.194
1268442,KaiYang,"2018-02-07 06:19:39",0.293
1276204,请输入队名,"2018-02-07 06:30:49",0.397
1284753,fengdu78,"2018-02-07 06:35:51",0.349
1276204,请输入队名,"2018-02-07 07:00:56",0.415
1326716,"Wanyu Du","2018-02-07 07:21:03",0.234
1264786,outrunner,"2018-02-07 07:26:11",0.462
1287941,"Geoffrey French","2018-02-07 07:33:38",0.427
1274116,kyle0x54,"2018-02-07 07:35:48",0.362
1321553,repun,"2018-02-07 07:36:56",0.345
1329404,"Bowyee Liu","2018-02-07 07:47:46",0.327
1318037,"Rui Xu","2018-02-07 07:56:55",0.316
1274116,kyle0x54,"2018-02-07 08:01:58",0.364
1333036,XudongChen,"2018-02-07 08:10:44",0.264
1269381,IlyaDobrynin,"2018-02-07 08:18:03",0.307
1265675,bsp2020,"2018-02-07 08:21:38",0.391
1293717,"Raoul Malm","2018-02-07 08:30:45",0.308
1307665,nai2283,"2018-02-07 08:40:53",0.254
1307665,nai2283,"2018-02-07 08:44:50",0.264
1268500,sgDysregulation,"2018-02-07 08:51:27",0.259
1309545,somedancetoremember,"2018-02-07 08:53:46",0.001
1318037,"Rui Xu","2018-02-07 08:56:00",0.346
1286761,c4legends,"2018-02-07 09:06:02",0.305
1264462,fangda,"2018-02-07 09:28:27",0.378
1265614,Mickey,"2018-02-07 09:42:03",0.415
1276204,请输入队名,"2018-02-07 09:46:59",0.418
1294509,doodledood,"2018-02-07 10:00:54",0.288
1305452,Bolean,"2018-02-07 10:04:58",0.261
1272694,"Han Yang","2018-02-07 10:14:35",0.338
1306354,"Dennys Mallqui","2018-02-07 10:29:24",0.311
1339810,hanphl,"2018-02-07 10:32:54",0.000
1339810,hanphl,"2018-02-07 10:40:50",0.213
1339810,hanphl,"2018-02-07 10:42:30",0.242
1266640,i.eng,"2018-02-07 10:47:29",0.367
1333036,XudongChen,"2018-02-07 10:48:33",0.322
1339810,hanphl,"2018-02-07 10:54:20",0.252
1292909,ChocoBoys,"2018-02-07 11:03:25",0.286
1269643,NavneetMKumar,"2018-02-07 11:15:06",0.278
1272065,r2d2,"2018-02-07 11:42:13",0.325
1281332,avsanjay,"2018-02-07 11:45:48",0.316
1269643,NavneetMKumar,"2018-02-07 11:49:30",0.294
1266800,hyu754,"2018-02-07 11:51:54",0.302
1269226,"Vivek Pandey","2018-02-07 11:56:49",0.337
1291717,"Ali Hassaïne","2018-02-07 12:27:11",0.286
1325733,Vieskov,"2018-02-07 12:35:41",0.000
1267679,princerk,"2018-02-07 12:45:35",0.371
1266070,Pies,"2018-02-07 13:16:49",0.248
1271896,Computazionale,"2018-02-07 13:22:12",0.343
1270706,edsel77,"2018-02-07 13:33:59",0.328
1300278,VSTU,"2018-02-07 13:34:16",0.258
1269643,NavneetMKumar,"2018-02-07 13:41:50",0.307
1325733,Vieskov,"2018-02-07 13:48:43",0.195
1293829,"Human Analog","2018-02-07 13:59:24",0.321
1276273,Aikids,"2018-02-07 14:11:22",0.322
1299838,liuwei,"2018-02-07 14:17:37",0.290
1334000,"Gabriel Freire","2018-02-07 14:24:20",0.315
1320297,周纵苇,"2018-02-07 14:27:55",0.345
1288521,练质彬彬彬,"2018-02-07 14:43:45",0.325
1276273,Aikids,"2018-02-07 14:44:16",0.344
1350783,Bkdsmh,"2018-02-07 14:45:10",0.309
1294053,flembr,"2018-02-07 14:46:32",0.379
1294132,ploider,"2018-02-07 14:55:22",0.382
1328719,wezemer,"2018-02-07 15:01:37",0.376
1321177,ZLlion,"2018-02-07 15:05:17",0.344
1279094,Robert_heart_save,"2018-02-07 15:14:22",0.203
1293829,"Human Analog","2018-02-07 15:30:52",0.327
1309134,comp540_rice_jc114_xt12,"2018-02-07 15:44:55",0.243
1265230,"Alexey Kozhevin","2018-02-07 15:58:11",0.135
1306589,MohamedAzar,"2018-02-07 16:24:54",0.253
1338869,Ren,"2018-02-07 16:45:48",0.263
1279094,Robert_heart_save,"2018-02-07 16:54:06",0.214
1295445,"JIAJUN ","2018-02-07 16:56:59",0.288
1306051,"Alex Donchuk","2018-02-07 16:57:29",0.296
1266606,"Akila Wajirasena","2018-02-07 17:54:41",0.374
1267414,ambiguities,"2018-02-07 17:56:17",0.314
1287180,Afterwise,"2018-02-07 18:01:56",0.251
1341315,"Amlan Praharaj","2018-02-07 18:28:26",0.229
1295619,Runtime-Learner,"2018-02-07 18:29:09",0.287
1309258,"Jose Cupertino Ruiz","2018-02-07 18:34:15",0.237
1332814,"Adrien Lucas Ecoffet","2018-02-07 18:41:56",0.003
1268395,FabSchreiber,"2018-02-07 18:47:20",0.293
1279666,"Prashant Kikani","2018-02-07 18:52:19",0.293
1266161,skthetwo,"2018-02-07 19:13:28",0.376
1287941,"Geoffrey French","2018-02-07 19:27:26",0.445
1341315,"Amlan Praharaj","2018-02-07 19:50:22",0.314
1297829,"Tai Hsien Ou Yang","2018-02-07 20:03:31",0.318
1272907,oleksiig,"2018-02-07 20:40:03",0.293
1335061,Mathan,"2018-02-07 20:45:20",0.212
1265797,SUGO,"2018-02-07 20:57:20",0.374
1265797,SUGO,"2018-02-07 21:00:35",0.376
1267035,hmmmm,"2018-02-07 21:01:40",0.400
1269865,"Juan Felipe Rodríguez V.","2018-02-07 21:03:33",0.231
1265170,Aramis,"2018-02-07 21:15:32",0.332
1279100,simonm3,"2018-02-07 21:35:23",0.387
1265617,"Michael Kazachok","2018-02-07 21:37:37",0.278
1318789,"Giray Kıvanç","2018-02-07 21:47:51",0.165
1297612,math,"2018-02-07 21:51:28",0.361
1287127,gonghsi90,"2018-02-07 21:54:56",0.294
1280991,PaulSmyth,"2018-02-07 22:15:50",0.257
1294836,"MPWARE Team","2018-02-07 22:16:30",0.354
1266800,hyu754,"2018-02-07 22:49:06",0.314
1286870,Kiemen,"2018-02-07 22:50:01",0.161
1274334,Zeta,"2018-02-07 22:50:40",0.387
1323125,Thibaut,"2018-02-07 23:06:07",0.375
1304661,QiPeng,"2018-02-07 23:47:32",0.360
1304661,QiPeng,"2018-02-07 23:52:16",0.373
1287941,"Geoffrey French","2018-02-07 23:58:48",0.453
1309869,"Frank Ni","2018-02-08 00:05:51",0.243
1309869,"Frank Ni","2018-02-08 00:10:01",0.249
1309869,"Frank Ni","2018-02-08 00:10:54",0.252
1275310,"Saeed Alahmari","2018-02-08 00:11:57",0.001
1275670,bigxin,"2018-02-08 00:27:52",0.331
1309491,trisolaran,"2018-02-08 00:41:17",0.394
1309491,trisolaran,"2018-02-08 00:48:16",0.394
1266395,JuGL,"2018-02-08 00:50:38",0.438
1265433,"Get Schwifty","2018-02-08 00:55:23",0.140
1284815,"Glen Slade","2018-02-08 01:06:53",0.282
1283685,D.Va,"2018-02-08 01:11:51",0.363
1266147,Technitos,"2018-02-08 01:23:43",0.445
1265614,Mickey,"2018-02-08 01:23:52",0.423
1326131,"Jesse Cambon","2018-02-08 01:25:01",0.274
1266147,Technitos,"2018-02-08 01:38:03",0.451
1268034,iFighting,"2018-02-08 01:40:11",0.394
1266147,Technitos,"2018-02-08 01:44:49",0.453
1309491,trisolaran,"2018-02-08 01:52:51",0.408
1310413,"Russ Taylor","2018-02-08 02:26:20",0.032
1289519,"郑 郑","2018-02-08 02:32:18",0.354
1318016,"Xing Yi","2018-02-08 02:32:21",0.136
1275734,"BAH NA^2","2018-02-08 02:43:36",0.300
1309134,comp540_rice_jc114_xt12,"2018-02-08 02:48:34",0.311
1299224,xiapidan,"2018-02-08 03:09:48",0.405
1264520,Robert,"2018-02-08 03:10:28",0.399
1319050,CV-DL-Edi,"2018-02-08 03:13:18",0.342
1277288,AlphaBeta剪枝,"2018-02-08 03:15:34",0.384
1270486,"Ice Bear","2018-02-08 03:16:31",0.305
1266452,Sychen0326,"2018-02-08 03:19:58",0.344
1287064,"Cheng, Hua","2018-02-08 03:22:19",0.394
1264520,Robert,"2018-02-08 03:27:11",0.415
1296003,Dandi,"2018-02-08 03:40:34",0.281
1268223,Hanlun,"2018-02-08 03:44:11",0.348
1277288,AlphaBeta剪枝,"2018-02-08 03:45:33",0.392
1297817,"Cyril Zakka","2018-02-08 04:00:51",0.327
1349003,cjzgyxssl,"2018-02-08 04:09:54",0.000
1268207,SamCC0815,"2018-02-08 04:21:59",0.366
1289519,"郑 郑","2018-02-08 04:25:48",0.356
1319050,CV-DL-Edi,"2018-02-08 04:45:04",0.351
1319050,CV-DL-Edi,"2018-02-08 04:48:15",0.353
1319050,CV-DL-Edi,"2018-02-08 04:51:05",0.357
1302706,Zzzz1BR,"2018-02-08 04:59:32",0.355
1318789,"Giray Kıvanç","2018-02-08 05:12:59",0.185
1302706,Zzzz1BR,"2018-02-08 05:23:39",0.364
1267239,ZeroNull,"2018-02-08 05:26:12",0.211
1302706,Zzzz1BR,"2018-02-08 05:26:54",0.368
1306051,"Alex Donchuk","2018-02-08 05:27:07",0.306
1306051,"Alex Donchuk","2018-02-08 05:36:40",0.323
1276486,z-z-z,"2018-02-08 05:36:48",0.341
1333089,DanielJohnson,"2018-02-08 05:41:31",0.249
1339528,liufan,"2018-02-08 05:46:02",0.225
1276204,请输入队名,"2018-02-08 05:47:26",0.436
1333089,DanielJohnson,"2018-02-08 05:53:36",0.313
1341315,"Amlan Praharaj","2018-02-08 06:11:57",0.320
1312394,"Manish Mishra","2018-02-08 06:24:57",0.229
1320261,AwaisLodhi,"2018-02-08 06:35:25",0.332
1318016,"Xing Yi","2018-02-08 06:46:47",0.200
1272820,"Gaurav Aggarwal","2018-02-08 06:51:11",0.093
1272694,"Han Yang","2018-02-08 06:55:36",0.376
1272694,"Han Yang","2018-02-08 06:56:22",0.382
1272820,"Gaurav Aggarwal","2018-02-08 06:57:30",0.093
1272694,"Han Yang","2018-02-08 06:58:54",0.384
1310928,"Hilal Tayara","2018-02-08 06:59:11",0.320
1272694,"Han Yang","2018-02-08 06:59:47",0.389
1265614,Mickey,"2018-02-08 07:06:40",0.431
1294836,"MPWARE Team","2018-02-08 07:08:18",0.356
1333089,DanielJohnson,"2018-02-08 07:25:30",0.325
1265614,Mickey,"2018-02-08 07:30:04",0.448
1313766,Equinox,"2018-02-08 07:35:56",0.074
1339692,"Riccardo Gallina","2018-02-08 07:46:03",0.214
1328930,"Joseph Beynon","2018-02-08 07:51:47",0.318
1267321,MLT,"2018-02-08 07:58:08",0.383
1329348,yulongwu,"2018-02-08 08:00:26",0.112
1305798,brain-to-go,"2018-02-08 08:00:39",0.235
1306884,"Jimmy Lee","2018-02-08 08:07:44",0.413
1320261,AwaisLodhi,"2018-02-08 08:09:01",0.334
1329348,yulongwu,"2018-02-08 08:12:33",0.122
1305452,Bolean,"2018-02-08 08:19:23",0.283
1329348,yulongwu,"2018-02-08 08:24:26",0.233
1313766,Equinox,"2018-02-08 08:27:43",0.191
1271896,Computazionale,"2018-02-08 08:31:57",0.351
1318025,"Nan Yang","2018-02-08 08:37:14",0.263
1265055,aaronyal,"2018-02-08 08:48:49",0.137
1293717,"Raoul Malm","2018-02-08 09:01:27",0.327
1266606,"Akila Wajirasena","2018-02-08 09:03:44",0.376
1299224,xiapidan,"2018-02-08 09:28:30",0.408
1265230,"Alexey Kozhevin","2018-02-08 09:30:33",0.230
1266800,hyu754,"2018-02-08 09:39:14",0.356
1289519,"郑 郑","2018-02-08 09:47:13",0.358
1268035,"Artificially Inspired","2018-02-08 09:47:32",0.302
1266452,Sychen0326,"2018-02-08 09:49:10",0.346
1265230,"Alexey Kozhevin","2018-02-08 09:52:55",0.289
1289519,"郑 郑","2018-02-08 09:57:01",0.364
1338749,Xela5702,"2018-02-08 09:57:09",0.193
1350783,Bkdsmh,"2018-02-08 09:58:05",0.326
1314647,Nooh,"2018-02-08 09:59:57",0.293
1299749,"Igor Iwaskiv","2018-02-08 10:04:01",0.268
1264139,"Krzysztof Dziedzic","2018-02-08 10:07:26",0.387
1270706,edsel77,"2018-02-08 10:24:04",0.329
1272907,oleksiig,"2018-02-08 10:26:48",0.298
1264139,"Krzysztof Dziedzic","2018-02-08 10:30:14",0.389
1291047,"Paulo Pinto","2018-02-08 10:31:10",0.293
1267321,MLT,"2018-02-08 10:36:33",0.390
1338749,Xela5702,"2018-02-08 10:38:54",0.227
1338749,Xela5702,"2018-02-08 10:41:18",0.235
1339692,"Riccardo Gallina","2018-02-08 10:41:28",0.235
1334000,"Gabriel Freire","2018-02-08 10:49:04",0.336
1323386,"Nurma U","2018-02-08 10:52:07",0.271
1267947,Lesha,"2018-02-08 10:56:22",0.383
1272907,oleksiig,"2018-02-08 11:04:10",0.298
1323386,"Nurma U","2018-02-08 11:30:32",0.294
1272907,oleksiig,"2018-02-08 11:49:35",0.299
1342350,deepeyes,"2018-02-08 12:10:52",0.310
1288915,peter0749,"2018-02-08 12:11:01",0.429
1323386,"Nurma U","2018-02-08 12:13:30",0.295
1291047,"Paulo Pinto","2018-02-08 12:48:57",0.305
1339352,im_crm,"2018-02-08 13:08:53",0.000
1317882,zmj1777,"2018-02-08 13:11:01",0.315
1269828,bobbqe,"2018-02-08 13:25:34",0.311
1339352,im_crm,"2018-02-08 13:29:13",0.002
1350382,Amirreza,"2018-02-08 14:00:09",0.265
1294132,ploider,"2018-02-08 14:09:39",0.388
1274333,Marek,"2018-02-08 14:22:48",0.301
1283683,"shaohui ruan","2018-02-08 14:23:29",0.391
1284535,Macrophage,"2018-02-08 14:30:13",0.401
1267035,hmmmm,"2018-02-08 14:30:35",0.400
1295445,"JIAJUN ","2018-02-08 15:08:22",0.291
1274990,NicolasSabatier,"2018-02-08 15:12:57",0.297
1319262,ŁukaszPawluczuk,"2018-02-08 15:36:46",0.316
1277288,AlphaBeta剪枝,"2018-02-08 15:40:29",0.401
1273332,"Szymon Roziewski","2018-02-08 15:53:05",0.342
1341011,13-942-206,"2018-02-08 16:22:22",0.002
1282698,"Kuntal Sardar","2018-02-08 16:44:04",0.159
1314342,"Eric Cotner","2018-02-08 16:45:49",0.219
1274990,NicolasSabatier,"2018-02-08 16:48:43",0.309
1278793,Stefanie04736,"2018-02-08 16:52:40",0.287
1341011,13-942-206,"2018-02-08 17:02:21",0.207
1264462,fangda,"2018-02-08 17:03:11",0.383
1341011,13-942-206,"2018-02-08 17:03:32",0.237
1268442,KaiYang,"2018-02-08 17:11:14",0.313
1341201,DamienHennom,"2018-02-08 17:49:28",0.255
1314342,"Eric Cotner","2018-02-08 18:02:14",0.224
1334268,ShintoTheruvil,"2018-02-08 18:24:48",0.252
1340815,dawge,"2018-02-08 18:26:22",0.249
1334268,ShintoTheruvil,"2018-02-08 18:30:14",0.255
1267679,princerk,"2018-02-08 18:31:10",0.408
1294509,doodledood,"2018-02-08 18:31:17",0.288
1334268,ShintoTheruvil,"2018-02-08 18:41:16",0.292
1294132,ploider,"2018-02-08 18:53:18",0.389
1325697,"Sam Sharpe","2018-02-08 19:04:54",0.274
1307878,"Dorukhan Afacan","2018-02-08 19:05:49",0.320
1275734,"BAH NA^2","2018-02-08 19:27:52",0.303
1290745,conradr71,"2018-02-08 19:53:00",0.056
1265675,bsp2020,"2018-02-08 19:55:37",0.397
1264341,"Konstantin Lopuhin","2018-02-08 20:10:34",0.293
1289245,"Angadpreet Nagpal","2018-02-08 20:41:43",0.283
1271983,tuanphuc,"2018-02-08 20:43:24",0.349
1275734,"BAH NA^2","2018-02-08 21:10:48",0.315
1300155,"rmldj & igor","2018-02-08 21:13:22",0.329
1306436,M.R.M.,"2018-02-08 21:23:30",0.311
1323125,Thibaut,"2018-02-08 21:33:29",0.393
1340815,dawge,"2018-02-08 21:36:43",0.255
1270980,"Valentin Tiriac","2018-02-08 21:56:01",0.183
1351776,"Andrew Yip","2018-02-08 21:58:27",0.150
1306436,M.R.M.,"2018-02-08 22:11:15",0.321
1341698,АлександрГончаров,"2018-02-08 22:12:28",0.252
1340815,dawge,"2018-02-08 22:13:00",0.275
1270980,"Valentin Tiriac","2018-02-08 22:24:50",0.310
1300155,"rmldj & igor","2018-02-08 22:24:58",0.351
1264255,"Yanan Dai","2018-02-08 23:03:13",0.420
1320588,"Eyal Katz","2018-02-08 23:34:41",0.000
1275734,"BAH NA^2","2018-02-08 23:45:41",0.322
1268526,"Pavel Shmakov","2018-02-08 23:58:12",0.305
1309491,trisolaran,"2018-02-09 00:02:31",0.412
1309869,"Frank Ni","2018-02-09 00:22:03",0.255
1309869,"Frank Ni","2018-02-09 00:23:12",0.257
1309869,"Frank Ni","2018-02-09 00:27:14",0.257
1332844,"DL Enthusiasts","2018-02-09 00:45:55",0.001
1332844,"DL Enthusiasts","2018-02-09 00:54:32",0.053
1287064,"Cheng, Hua","2018-02-09 01:04:11",0.402
1318016,"Xing Yi","2018-02-09 01:12:48",0.267
1284815,"Glen Slade","2018-02-09 01:18:57",0.289
1264462,fangda,"2018-02-09 01:35:35",0.396
1268771,yelan,"2018-02-09 01:35:59",0.320
1264520,Robert,"2018-02-09 01:46:02",0.420
1339352,im_crm,"2018-02-09 02:13:04",0.157
1266644,qianlicaody,"2018-02-09 02:20:15",0.270
1289519,"郑 郑","2018-02-09 02:31:03",0.392
1277288,AlphaBeta剪枝,"2018-02-09 02:35:06",0.426
1265318,"Guilherme Goto Escudero","2018-02-09 02:37:19",0.102
1266644,qianlicaody,"2018-02-09 02:55:31",0.272
1266644,qianlicaody,"2018-02-09 03:05:34",0.281
1302706,Zzzz1BR,"2018-02-09 03:19:09",0.375
1319050,CV-DL-Edi,"2018-02-09 03:27:12",0.376
1319050,CV-DL-Edi,"2018-02-09 03:28:53",0.378
1268207,SamCC0815,"2018-02-09 04:21:57",0.431
1307691,onlyzs,"2018-02-09 04:46:51",0.000
1307691,onlyzs,"2018-02-09 04:55:56",0.172
1307691,onlyzs,"2018-02-09 04:58:12",0.178
1272907,oleksiig,"2018-02-09 05:12:11",0.300
1305143,Gredikindon,"2018-02-09 05:31:35",0.245
1334268,ShintoTheruvil,"2018-02-09 05:32:43",0.293
1318016,"Xing Yi","2018-02-09 05:38:30",0.279
1332814,"Adrien Lucas Ecoffet","2018-02-09 05:54:45",0.179
1334268,ShintoTheruvil,"2018-02-09 06:07:05",0.313
1269012,"Santanu Pattanayak","2018-02-09 06:09:28",0.237
1354906,ja33man,"2018-02-09 06:20:16",0.265
1307303,Sinuhe,"2018-02-09 06:21:13",0.000
1355085,terrypang,"2018-02-09 06:24:39",0.255
1354906,ja33man,"2018-02-09 06:28:44",0.286
1334268,ShintoTheruvil,"2018-02-09 06:30:04",0.315
1267656,"Two Masketeers","2018-02-09 06:36:13",0.155
1349421,"William Ardianto","2018-02-09 06:36:43",0.154
1292694,"Mr. Ruby","2018-02-09 06:46:53",0.272
1320983,Deep_Vision,"2018-02-09 06:47:06",0.022
1268474,skypy,"2018-02-09 06:59:38",0.250
1274334,Zeta,"2018-02-09 07:04:28",0.390
1306888,"Nikita Lytkin","2018-02-09 07:06:02",0.237
1306888,"Nikita Lytkin","2018-02-09 07:08:45",0.239
1265675,bsp2020,"2018-02-09 07:26:08",0.401
1287941,"Geoffrey French","2018-02-09 07:30:15",0.465
1281312,MAB,"2018-02-09 07:32:33",0.301
1270885,neptune.ml,"2018-02-09 07:38:34",0.365
1321729,"Goncalo Gordo","2018-02-09 07:39:37",0.257
1268474,skypy,"2018-02-09 07:40:09",0.260
1265259,"Sam Stainsby","2018-02-09 07:44:12",0.172
1294836,"MPWARE Team","2018-02-09 07:54:02",0.362
1307303,Sinuhe,"2018-02-09 07:54:26",0.000
1307303,Sinuhe,"2018-02-09 08:04:30",0.026
1320261,AwaisLodhi,"2018-02-09 08:19:45",0.343
1264308,"[ods.ai] Konstantin Maksimov","2018-02-09 08:22:40",0.424
1329348,yulongwu,"2018-02-09 08:28:58",0.256
1268113,"Jin Ma","2018-02-09 08:42:06",0.000
1341201,DamienHennom,"2018-02-09 08:55:40",0.312
1264308,"[ods.ai] Konstantin Maksimov","2018-02-09 08:57:57",0.426
1268207,SamCC0815,"2018-02-09 09:06:51",0.437
1278793,Stefanie04736,"2018-02-09 09:19:17",0.318
1268474,skypy,"2018-02-09 09:20:14",0.261
1350382,Amirreza,"2018-02-09 09:37:43",0.311
1284535,Macrophage,"2018-02-09 09:41:03",0.404
1268034,iFighting,"2018-02-09 09:48:29",0.395
1284535,Macrophage,"2018-02-09 09:59:04",0.422
1268034,iFighting,"2018-02-09 10:01:50",0.398
1266800,hyu754,"2018-02-09 10:14:43",0.395
1323386,"Nurma U","2018-02-09 10:20:24",0.320
1295943,YHK,"2018-02-09 11:03:59",0.341
1339692,"Riccardo Gallina","2018-02-09 11:22:55",0.250
1264139,"Krzysztof Dziedzic","2018-02-09 11:35:57",0.402
1270086,AshishKumar,"2018-02-09 12:01:05",0.214
1270086,AshishKumar,"2018-02-09 12:06:01",0.241
1329348,yulongwu,"2018-02-09 12:10:00",0.264
1329348,yulongwu,"2018-02-09 12:17:12",0.285
1328118,daiab,"2018-02-09 12:31:48",0.282
1274334,Zeta,"2018-02-09 12:43:10",0.401
1265318,"Guilherme Goto Escudero","2018-02-09 12:59:34",0.222
1356275,"My Name is Lodhi","2018-02-09 13:13:16",0.342
1277958,"Pradeep Rathore","2018-02-09 13:20:18",0.228
1265675,bsp2020,"2018-02-09 13:38:25",0.414
1355480,"[ods.ai] Vilmar","2018-02-09 13:48:52",0.265
1284753,fengdu78,"2018-02-09 13:50:58",0.357
1284007,"Tahir Hashmi","2018-02-09 13:59:47",0.000
1284535,Macrophage,"2018-02-09 14:08:17",0.424
1264520,Robert,"2018-02-09 14:18:56",0.422
1307878,"Dorukhan Afacan","2018-02-09 14:20:57",0.335
1264508,"[ods.ai] Vladimir Osin","2018-02-09 15:05:37",0.265
1290454,"Anant Kharkar","2018-02-09 15:12:14",0.000
1324091,Kyle9527,"2018-02-09 15:25:40",0.349
1268791,saminebagheri,"2018-02-09 15:38:17",0.152
1290581,"Reche Tech","2018-02-09 15:38:40",0.280
1268841,"Alex Ermolaev","2018-02-09 16:31:10",0.266
1270486,"Ice Bear","2018-02-09 16:32:17",0.314
1268791,saminebagheri,"2018-02-09 16:35:16",0.162
1297612,math,"2018-02-09 16:43:26",0.365
1284815,"Glen Slade","2018-02-09 17:23:41",0.302
1356735,"Maksar Shipkhineev","2018-02-09 17:28:29",0.240
1267124,"Niranjan Singh","2018-02-09 17:43:12",0.283
1350660,BRZ,"2018-02-09 17:55:08",0.170
1314342,"Eric Cotner","2018-02-09 18:21:10",0.231
1350660,BRZ,"2018-02-09 18:24:12",0.325
1322839,BiuBiuBiu,"2018-02-09 18:25:09",0.000
1350401,"Eugene Khvedchenya","2018-02-09 18:43:14",0.201
1332587,"Nick Reinicke","2018-02-09 18:43:58",0.301
1308891,"Yanmin Ji","2018-02-09 18:45:13",0.290
1299749,"Igor Iwaskiv","2018-02-09 18:51:55",0.378
1332814,"Adrien Lucas Ecoffet","2018-02-09 19:05:52",0.191
1294836,"MPWARE Team","2018-02-09 19:06:16",0.368
1264247,"Arseni Anisimovich","2018-02-09 19:22:01",0.281
1265952,c_ozbek,"2018-02-09 19:27:55",0.287
1325697,"Sam Sharpe","2018-02-09 19:43:10",0.300
1266147,Technitos,"2018-02-09 19:46:00",0.468
1328719,wezemer,"2018-02-09 20:17:55",0.422
1309491,trisolaran,"2018-02-09 20:18:32",0.412
1264247,"Arseni Anisimovich","2018-02-09 20:24:32",0.294
1308891,"Yanmin Ji","2018-02-09 20:38:12",0.296
1328719,wezemer,"2018-02-09 20:44:13",0.427
1331192,Student,"2018-02-09 20:52:19",0.250
1330385,"Andrei Sorvanov","2018-02-09 21:08:16",0.139
1269160,"Sashikanth Dareddy","2018-02-09 21:10:31",0.310
1335061,Mathan,"2018-02-09 21:36:49",0.258
1331643,"Jonathon Luiten","2018-02-09 21:40:24",0.000
1294876,"Aku Silvenius","2018-02-09 21:42:40",0.265
1331643,"Jonathon Luiten","2018-02-09 21:48:08",0.023
1322839,BiuBiuBiu,"2018-02-09 21:58:17",0.169
1300278,VSTU,"2018-02-09 22:08:24",0.270
1331643,"Jonathon Luiten","2018-02-09 22:15:34",0.051
1265633,biglab-usask,"2018-02-09 22:25:34",0.276
1283685,D.Va,"2018-02-09 22:26:30",0.364
1351620,"Eric Fornaciari","2018-02-09 22:28:16",0.263
1319360,"Brian Luo","2018-02-09 22:31:24",0.237
1271916,"Andrei Z.","2018-02-09 22:40:10",0.203
1331643,"Jonathon Luiten","2018-02-09 22:41:56",0.080
1265633,biglab-usask,"2018-02-09 22:47:03",0.285
1331643,"Jonathon Luiten","2018-02-09 22:55:51",0.101
1324107,KyleHardin,"2018-02-09 22:55:53",0.000
1265633,biglab-usask,"2018-02-09 22:57:20",0.287
1357012,ruziev,"2018-02-09 23:00:11",0.222
1332587,"Nick Reinicke","2018-02-09 23:00:31",0.312
1300278,VSTU,"2018-02-09 23:07:05",0.285
1354968,seesea,"2018-02-09 23:47:55",0.000
1331192,Student,"2018-02-09 23:50:08",0.293
1341723,"Yauheni Shybeka","2018-02-09 23:50:10",0.252
1320453,"Craig Fulton","2018-02-09 23:53:46",0.000
1332844,"DL Enthusiasts","2018-02-10 00:00:40",0.095
1284815,"Glen Slade","2018-02-10 00:01:05",0.319
1356375,SaileshDhungana,"2018-02-10 00:04:50",0.255
1332844,"DL Enthusiasts","2018-02-10 00:18:43",0.151
